source,dest,weight,timestamp
754,678,2,1306834326.79498
734,755,2,1306835781.74514
459,756,1,1306838893.61467
647,757,1,1306844551.62548
390,35,2,1306845191.36867
757,647,1,1306845366.90163
390,219,1,1306845835.66258
270,681,1,1306857618.88653
681,270,1,1306857638.8788
634,484,1,1306857643.0711
634,64,1,1306857663.06803
484,634,1,1306857773.48259
507,576,2,1306858270.57732
2,758,1,1306859587.38701
758,2,1,1306859798.60861
202,759,1,1306859938.36752
759,202,1,1306860049.11196
270,452,1,1306860518.02408
452,270,1,1306860532.2633
309,257,2,1306861010.65393
452,744,1,1306861880.22525
744,452,1,1306862156.34321
2,744,1,1306862212.02685
744,2,1,1306862442.6
570,761,1,1306864311.4
761,570,1,1306864451.00066
634,763,1,1306865375.01414
763,634,1,1306865427.21431
570,657,2,1306865896.47373
657,570,2,1306866116.15444
647,764,1,1306868077.40119
13,634,1,1306870000.91275
634,13,1,1306870011.79468
764,647,1,1306870173.64562
13,765,1,1306871598.00885
765,13,1,1306871619.53909
766,412,1,1306873101.3133
427,449,2,1306873207.1839
647,144,1,1306873810.75973
412,766,10,1306876466.6574
416,634,1,1306881621.44952
634,416,1,1306881698.45795
7,358,3,1306881774.35595
261,576,1,1306882088.62369
576,261,1,1306882319.60106
132,767,5,1306884278.61349
767,132,5,1306884638.47356
7,621,2,1306885017.41266
621,7,2,1306885064.29539
452,751,1,1306885778.2432
751,452,1,1306885820.47589
193,7,6,1306886300.76692
228,57,6,1306886594.89705
230,768,3,1306892621.50903
768,230,3,1306893140.82464
634,523,2,1306894293.77223
523,634,2,1306894432.5349
630,523,4,1306896050.05216
523,630,4,1306896104.92401
523,769,1,1306898523.04962
769,523,1,1306898690.69881
64,770,10,1306906479.89633
770,64,10,1306906533.58707
425,353,1,1306908907.66638
144,647,1,1306911509.0332
249,764,1,1306927178.34219
764,249,1,1306927482.29196
475,466,3,1306927698.78897
466,475,3,1306927902.27482
592,501,2,1306934031.39921
249,772,2,1306934070.45317
772,249,2,1306934225.92171
592,605,1,1306936248.61042
135,773,1,1306936699.98636
773,135,1,1306936885.31054
249,774,1,1306938523.88499
729,207,1,1306938709.21107
1,773,1,1306939155.23751
773,1,1,1306939194.64198
1,647,2,1306939892.47569
647,1,2,1306939934.8291
774,249,1,1306942302.44018
207,729,1,1306943051.15369
775,776,1,1306944965.41066
776,775,1,1306945199.6699
605,592,1,1306946658.89005
249,777,1,1306947949.23587
475,760,4,1306948150.42988
777,249,1,1306949414.25876
732,778,3,1306953983.34659
778,732,10,1306954000.35239
647,779,1,1306960265.29936
779,647,1,1306960315.3709
742,780,1,1306963242.88784
100,781,1,1306963393.12262
781,100,1,1306963429.81337
270,782,1,1306964874.01381
782,270,1,1306965034.13314
270,783,1,1306965580.62039
783,270,1,1306965709.82798
782,784,1,1306965887.90959
784,782,1,1306965920.1414
270,742,1,1306966112.34844
742,270,1,1306966136.50263
202,785,1,1306967154.47713
785,202,1,1306967315.5185
587,786,1,1306968278.38368
786,587,1,1306968326.48023
787,39,1,1306969031.5602
787,788,1,1306969074.69125
202,592,4,1306972331.56113
781,748,1,1306972747.18851
748,781,1,1306972840.49286
469,535,2,1306973384.06207
535,469,2,1306973393.83523
787,644,1,1306973694.63553
484,789,1,1306978921.16852
484,790,1,1306978933.64945
324,790,1,1306979364.16282
769,204,1,1306979501.43591
630,350,2,1306979556.1097
204,769,1,1306979633.68991
350,630,2,1306979639.61709
757,791,1,1306980018.46224
791,757,1,1306980042.75274
767,535,1,1306981250.25681
177,104,1,1306981263.28722
535,767,1,1306981285.52207
202,792,1,1306981332.14742
171,630,4,1306981886.5815
630,171,4,1306981922.51843
789,484,1,1306981972.23718
778,733,3,1306982242.15895
733,778,2,1306982248.68213
792,202,1,1306982406.39189
790,484,1,1306982672.87073
630,733,2,1306982755.37151
790,324,1,1306982762.94901
733,630,3,1306982800.79116
767,793,1,1306983770.03485
757,794,1,1306984224.65906
794,757,1,1306984328.33365
793,767,1,1306985627.30288
64,57,3,1306986817.10325
535,795,1,1306987715.88789
795,535,1,1306988448.8677
202,779,1,1306991060.6567
637,588,4,1306992215.5254
7,64,5,1306994515.79742
640,7,2,1306996206.07083
522,796,1,1306997082.08659
757,797,1,1306997871.04797
796,522,2,1306998042.79889
743,798,2,1307000025.53573
798,743,2,1307000041.52529
797,757,2,1307000725.29309
757,799,2,1307002565.02687
799,757,2,1307002584.76241
757,800,1,1307002656.02057
800,757,1,1307002765.58747
536,801,2,1307003722.61245
801,536,2,1307003778.39442
572,415,1,1307006568.45158
784,788,1,1307010627.78023
788,784,1,1307011110.56606
634,802,1,1307019177.8302
634,803,1,1307019437.45787
803,634,1,1307019576.77274
802,634,1,1307019683.24049
256,634,1,1307026225.42731
634,256,1,1307027236.46409
592,804,1,1307027594.06694
804,592,1,1307027739.21988
804,523,1,1307027756.80644
634,805,1,1307029270.14598
805,634,1,1307029397.86839
256,629,1,1307031832.59642
629,256,1,1307031862.30199
499,496,1,1307031971.44351
499,104,4,1307032133.31839
419,806,1,1307032627.82225
419,649,1,1307034193.95826
707,715,4,1307035550.50619
649,419,1,1307035698.44191
249,808,1,1307035941.93366
419,762,1,1307035973.13342
132,72,3,1307036096.43794
535,697,2,1307036215.82888
762,419,1,1307036309.80226
808,249,1,1307036383.39652
753,535,4,1307036737.28306
697,535,2,1307037761.59662
732,809,4,1307038335.87584
634,2,1,1307038469.61856
2,634,1,1307038479.68031
2,732,1,1307038484.48267
809,732,5,1307038600.03636
742,810,1,1307038629.67544
810,742,1,1307038771.33142
2,13,1,1307038831.52163
13,2,2,1307038941.85577
732,2,3,1307039032.73144
419,780,1,1307039465.61756
634,811,2,1307040561.63537
811,634,1,1307040664.1861
642,812,1,1307042967.8294
812,642,1,1307042995.581
811,37,1,1307043440.8756
270,813,1,1307043532.98547
813,270,1,1307043573.39295
37,811,1,1307043597.57387
780,742,1,1307044229.74695
780,419,1,1307044263.44982
780,814,10,1307044315.13222
814,780,10,1307044316.2063
781,256,1,1307044429.59644
37,680,2,1307045199.85544
680,37,3,1307045224.58235
642,815,1,1307045441.44685
570,816,1,1307046311.40635
642,606,1,1307046618.45188
396,1,4,1307048882.9349
1,396,4,1307049475.13824
815,642,1,1307049838.55229
353,1,10,1307051141.08706
1,353,5,1307051395.32406
817,249,2,1307052961.46589
249,817,2,1307053020.17809
537,818,1,1307053181.20992
818,537,1,1307053251.41827
815,725,1,1307054366.26149
725,815,1,1307054373.15957
725,812,1,1307054552.3036
812,725,1,1307054892.30292
812,177,1,1307055484.12827
177,812,1,1307055512.50988
767,687,1,1307056628.25967
687,767,1,1307056757.52256
725,177,1,1307056771.90003
177,725,1,1307056856.81221
725,767,1,1307056911.7433
767,725,1,1307056933.92389
767,227,1,1307057328.32929
227,767,1,1307057534.72669
779,7,1,1307058219.84205
4,522,1,1307058364.48005
725,780,2,1307058792.26528
780,725,2,1307058809.95714
13,522,1,1307058884.46795
227,725,1,1307058993.68377
725,227,2,1307059007.34712
104,177,2,1307059142.8342
104,363,3,1307059249.32795
363,104,3,1307059288.43049
687,781,1,1307059601.90831
793,687,1,1307061270.80725
687,793,1,1307061354.5459
443,819,2,1307061771.26721
770,539,1,1307062062.20327
539,770,1,1307062415.05048
779,202,3,1307062625.07611
793,417,1,1307063496.47445
779,820,1,1307063588.89155
820,779,1,1307063691.8941
417,793,1,1307063806.14905
135,795,1,1307064640.94255
535,753,6,1307065151.05515
635,804,1,1307065278.86575
804,635,1,1307065327.45602
795,135,1,1307065836.18805
57,697,2,1307067007.65378
537,687,1,1307067010.83841
687,537,1,1307067047.63616
687,821,1,1307071149.74914
821,687,1,1307071308.3286
537,795,1,1307074494.89069
816,570,1,1307074511.10515
579,1,2,1307076088.44422
725,724,2,1307077072.89561
724,725,2,1307077097.12763
724,537,1,1307077116.41143
795,537,1,1307077146.8323
770,823,2,1307077630.22216
823,770,2,1307077674.01415
579,687,1,1307078760.63426
523,2,2,1307079072.36748
1,9,2,1307079554.87448
687,579,1,1307079581.82888
9,1,10,1307079616.79615
824,537,1,1307082091.47385
725,687,1,1307083871.69967
714,523,3,1307086417.32075
824,826,1,1307087177.37689
826,824,1,1307087199.1734
202,537,3,1307090666.71148
824,827,1,1307091469.70369
283,198,1,1307092052.61121
198,283,1,1307092150.01209
647,828,1,1307092689.29674
29,829,1,1307092762.37677
826,827,1,1307093717.41093
827,826,1,1307094672.40852
828,647,1,1307095418.96059
795,830,1,1307095654.29123
830,795,1,1307095668.08472
691,831,1,1307095711.11863
295,523,3,1307098400.82317
777,41,1,1307102825.64171
4,537,1,1307103234.49659
270,775,1,1307108477.72268
534,833,1,1307109082.26285
833,534,1,1307109121.95761
760,834,5,1307109361.43125
760,475,4,1307109422.07876
760,835,4,1307109438.05537
21,777,2,1307109792.15531
64,399,1,1307110635.52556
399,64,1,1307110740.11173
835,760,5,1307111262.26604
784,29,1,1307111537.19051
29,784,1,1307111544.32751
784,545,1,1307112525.23572
64,547,1,1307113189.84201
547,64,2,1307113225.23431
780,499,2,1307113536.7266
812,776,1,1307113985.39018
776,812,1,1307114004.06396
499,780,1,1307115140.59387
779,701,1,1307115423.87345
701,779,1,1307115651.20636
701,833,1,1307115654.49338
35,836,1,1307117081.95637
779,1,1,1307117317.88516
1,779,1,1307117325.75918
836,35,1,1307117364.62114
411,29,5,1307118611.11176
776,837,1,1307119239.70671
837,776,1,1307119347.70231
144,820,2,1307120553.55607
144,198,2,1307120673.17212
198,144,2,1307120794.92675
350,779,2,1307123417.34429
779,350,2,1307123496.54473
35,838,1,1307123683.46776
755,839,2,1307123818.71361
839,755,2,1307123843.22074
755,734,5,1307123853.56646
833,701,3,1307125271.67176
61,109,10,1307125676.67541
560,839,2,1307127103.47313
839,560,2,1307127175.33022
753,840,8,1307127963.09372
832,841,3,1307128627.01723
841,832,3,1307128708.66706
209,842,1,1307128924.00795
775,270,2,1307129255.0807
842,209,1,1307129544.35984
209,843,1,1307130775.11527
522,13,1,1307131756.83852
522,4,1,1307131767.30217
820,209,1,1307131927.12014
843,209,1,1307132120.32828
209,820,1,1307132690.10614
832,359,3,1307132898.83622
775,844,2,1307135316.27845
689,687,1,1307136823.81595
687,689,1,1307136993.43681
2,779,1,1307137061.95554
779,2,2,1307137106.54251
689,837,1,1307137129.79195
837,689,1,1307137203.09504
687,216,1,1307137323.40403
390,243,4,1307137379.54035
216,687,1,1307137561.95747
689,845,1,1307137609.73226
845,689,1,1307137779.20714
689,523,1,1307138602.12193
216,846,1,1307138606.52131
523,689,1,1307138903.13809
687,847,1,1307140464.27527
847,687,1,1307140488.22543
832,769,3,1307140638.40695
769,832,3,1307140720.59298
832,848,3,1307140740.5951
832,735,3,1307140825.96258
243,849,1,1307141611.63475
849,243,1,1307141669.15533
846,687,1,1307141949.98429
209,818,1,1307144209.04615
818,209,1,1307144286.10899
228,850,1,1307145229.2712
850,228,1,1307145595.91924
630,295,2,1307145600.51024
295,630,3,1307145805.01796
769,847,10,1307147073.91592
630,851,1,1307147308.24999
851,630,1,1307147353.17634
851,539,1,1307147450.22973
848,832,3,1307147579.51801
346,838,1,1307147756.30534
851,687,2,1307148138.3283
838,346,1,1307149632.0882
847,769,9,1307149814.24683
7,548,2,1307150279.59685
587,637,3,1307152700.55942
132,852,2,1307153758.87157
852,132,2,1307153874.561
847,853,1,1307154194.77298
853,847,1,1307154210.36696
216,295,1,1307154800.40647
295,216,3,1307154875.11659
318,436,1,1307156123.43902
561,854,1,1307156595.44096
235,21,1,1307156662.75059
21,235,1,1307156782.27726
687,855,1,1307158261.65899
855,687,1,1307158306.24401
856,857,1,1307159622.29006
856,687,2,1307159628.2643
856,858,2,1307159643.02868
687,856,2,1307159750.84117
41,859,1,1307159972.7185
295,860,3,1307160803.32705
860,295,2,1307160920.58096
859,41,1,1307161064.6941
847,304,1,1307161893.97673
304,847,1,1307161897.37683
854,561,1,1307162396.48605
295,861,3,1307163075.31397
861,295,1,1307163116.11755
714,687,1,1307165035.50163
202,714,1,1307166044.1447
13,687,1,1307166125.77178
687,862,1,1307169733.18412
862,687,1,1307169760.64368
687,714,1,1307169791.80178
799,832,2,1307172516.05266
832,654,3,1307172632.29985
654,832,3,1307172646.76319
832,799,3,1307172685.04281
824,623,8,1307175686.14042
832,295,3,1307176098.23779
353,494,1,1307176988.43131
494,353,1,1307177013.84019
295,770,3,1307179010.08623
770,295,3,1307179123.36818
494,569,1,1307179575.06952
569,494,1,1307179628.77089
390,863,2,1307183719.48288
770,820,2,1307183740.14949
863,390,2,1307184597.44967
863,786,1,1307184808.63453
534,714,1,1307184923.798
714,534,1,1307185228.05531
832,820,3,1307186136.67059
820,770,1,1307186517.64229
820,832,1,1307186530.00902
832,864,3,1307188467.83751
864,832,3,1307189091.4642
2,654,3,1307189946.0805
654,2,3,1307189984.78903
770,771,1,1307191215.37591
842,830,1,1307191357.28537
830,842,1,1307191409.99544
295,865,3,1307191514.76909
374,838,1,1307192058.97409
838,374,2,1307192467.1837
844,775,1,1307194821.72539
857,856,1,1307194857.29117
832,687,3,1307198593.4172
687,832,2,1307198593.51202
832,866,3,1307198611.34726
866,832,2,1307198674.05887
866,755,1,1307198679.05319
171,283,2,1307201771.81166
687,867,1,1307202094.06978
867,687,1,1307202130.96502
832,868,3,1307202744.61657
868,832,3,1307202809.46749
35,862,1,1307203964.50231
862,869,1,1307204185.75385
869,862,1,1307204199.21121
283,171,2,1307204200.47526
862,35,1,1307204727.18964
283,479,2,1307204846.72991
479,283,2,1307204895.66288
346,870,1,1307205357.32622
779,770,1,1307205575.82478
770,779,1,1307205576.87565
864,871,2,1307205918.53539
871,864,2,1307205948.68551
832,872,3,1307207574.69786
872,832,3,1307207588.44948
870,346,1,1307208075.34792
832,873,3,1307208677.26101
873,832,3,1307208763.18035
283,295,5,1307209286.58911
295,283,5,1307209309.23832
535,104,5,1307209417.10108
779,537,2,1307209538.19566
418,283,1,1307209606.84587
475,874,2,1307210175.95165
874,475,2,1307210211.47577
864,875,2,1307211362.69009
875,864,2,1307211401.17626
862,770,1,1307211957.94749
770,862,1,1307212122.70817
862,876,1,1307212521.49224
862,732,1,1307212621.57681
732,862,2,1307212641.13646
283,418,2,1307212922.75069
862,735,1,1307213256.72085
735,862,1,1307213269.7074
733,763,1,1307213353.25991
862,13,1,1307213859.06201
13,862,1,1307213925.17426
283,606,2,1307214256.61868
862,877,1,1307214260.66583
798,862,1,1307214468.37265
862,798,1,1307214470.77132
523,535,1,1307214913.50312
535,523,2,1307214984.27902
606,283,1,1307215439.26007
877,862,1,1307215597.99878
687,851,1,1307215695.2644
13,775,1,1307216059.26543
775,13,1,1307216091.22913
876,862,1,1307216191.39082
866,687,1,1307217581.56717
687,866,1,1307217609.05245
374,545,2,1307219769.14232
7,878,2,1307220657.04138
878,7,2,1307220711.62912
866,879,2,1307220956.9521
879,866,2,1307221023.44217
725,875,1,1307222615.48529
875,725,1,1307222647.70315
832,880,3,1307222808.33167
547,592,2,1307224475.76636
592,547,2,1307224572.321
832,824,3,1307225551.01134
880,832,3,1307225755.45316
696,883,1,1307226449.79404
882,884,2,1307226649.96374
884,882,2,1307226786.30687
883,696,1,1307227589.45276
578,874,1,1307228145.51101
874,578,1,1307228210.85346
13,699,1,1307229556.51377
699,13,1,1307229657.1885
735,725,3,1307230173.80147
725,735,3,1307230204.28421
824,832,3,1307230450.6476
824,770,4,1307230482.34647
802,886,1,1307230814.70578
886,802,1,1307230905.65789
13,887,1,1307231255.78158
887,13,1,1307231286.76034
418,888,1,1307232729.76464
687,865,1,1307234148.4994
865,687,1,1307234171.99477
150,735,1,1307234415.15921
621,775,3,1307234750.64686
171,714,2,1307236609.64712
714,171,1,1307236621.5977
537,890,2,1307240170.64811
832,583,3,1307240441.96046
832,617,3,1307240841.62606
583,832,1,1307240995.79687
818,768,1,1307243501.25813
768,818,1,1307243512.40162
687,416,1,1307244449.84836
416,687,1,1307244479.51219
742,284,1,1307244632.73254
284,742,1,1307244643.29992
770,546,2,1307245397.7385
546,770,2,1307245535.32499
535,202,2,1307246850.89625
29,891,1,1307249876.2265
891,29,1,1307249980.96739
7,892,3,1307253003.83143
97,893,2,1307255039.95014
893,97,1,1307255106.08391
768,638,1,1307256759.62977
725,295,1,1307257719.0029
635,152,1,1307258186.8996
295,725,3,1307258736.94442
687,480,1,1307259261.92253
480,687,2,1307259437.50137
888,418,1,1307259463.62501
732,494,2,1307260569.57637
494,732,1,1307260589.0158
13,537,1,1307262653.06628
537,13,1,1307262676.20366
732,822,2,1307263337.3457
480,894,1,1307263824.42205
894,480,1,1307263971.72187
638,768,1,1307266424.42346
732,895,1,1307270535.88501
775,896,1,1307273036.34441
775,537,1,1307273118.94151
13,56,1,1307276062.31081
56,13,1,1307276107.43879
383,775,1,1307277520.05986
775,383,1,1307277684.05434
654,13,1,1307277852.51356
13,654,1,1307277901.52223
534,897,1,1307278886.62614
849,566,1,1307282597.17957
566,849,1,1307282887.96132
832,898,3,1307283200.87015
898,832,3,1307283406.60957
732,899,2,1307283693.51554
899,732,2,1307283728.76486
654,900,1,1307284378.583
900,654,1,1307284586.90781
742,535,2,1307285923.41591
535,742,2,1307286021.88759
617,832,2,1307287038.2574
775,621,3,1307287507.89562
227,273,1,1307290716.24679
273,227,1,1307291201.28823
802,901,1,1307291399.45582
295,902,5,1307291477.67441
901,802,2,1307291557.30575
742,902,1,1307291716.12795
902,742,1,1307291904.08986
902,903,1,1307291973.75761
707,762,5,1307294046.45272
762,707,5,1307294099.72253
26,780,2,1307294246.96399
64,882,1,1307294364.71357
507,415,2,1307295069.95565
64,633,1,1307295134.33229
523,879,1,1307295143.87571
879,523,1,1307295166.17553
523,904,1,1307295182.61928
904,523,1,1307295215.82429
633,64,1,1307297150.20425
906,732,2,1307297994.1321
180,206,1,1307298120.96151
206,180,1,1307298333.07354
418,742,2,1307298661.58164
742,418,2,1307298709.92306
802,832,2,1307298921.95358
832,802,3,1307298967.55531
906,907,3,1307299443.46331
144,775,1,1307299948.27781
775,144,1,1307300589.10108
907,900,5,1307301172.61781
900,907,5,1307301199.01274
802,378,2,1307302186.2245
378,802,1,1307302203.06352
907,207,1,1307303079.31732
418,775,2,1307306213.35465
775,418,2,1307306326.33784
762,908,1,1307309182.23785
832,775,3,1307309182.87386
908,762,1,1307309193.60616
64,910,1,1307309198.90491
64,238,1,1307309203.34316
7,753,2,1307309551.7803
753,7,2,1307309575.8694
792,7,1,1307309772.63508
7,792,1,1307309824.91413
238,64,1,1307309914.88081
908,911,1,1307309993.23655
911,908,10,1307310168.19733
911,548,10,1307310180.61034
911,832,10,1307310216.93699
732,912,2,1307311086.29662
227,396,2,1307311785.83416
396,227,1,1307311888.48653
912,732,2,1307313302.69281
732,913,2,1307313334.32886
913,732,2,1307313359.31407
903,902,1,1307313660.30413
838,545,1,1307313960.85159
909,908,3,1307313973.47947
908,909,2,1307313986.93872
832,886,3,1307314209.28846
742,238,2,1307314442.73387
238,742,3,1307314447.68682
906,238,1,1307314794.05369
480,537,1,1307316230.3401
537,480,1,1307316233.16444
64,658,1,1307317278.44139
658,64,1,1307317298.19966
561,914,1,1307318426.93653
914,561,1,1307319029.3341
912,915,5,1307319642.53162
915,912,5,1307319901.87192
906,405,2,1307320623.44817
